,nfci,ts,hp,sv,gdp
0,-5.610639016,0.766667,8.36434495777032,0.539346897746934,2.581893
1,-2.125781887,0.146667,12.8067881197716,1.07218083377065,0.191903
2,-0.73704032,-0.100000000000001,-0.180914687418978,0.615494938646556,1.004495
3,2.299082303,-1.013334,10.4005540469829,1.73533407685572,2.49469
4,2.392888193,-1.253333,-4.23927872055088,1.1306292254496,0.018913
5,5.215292522,-10.149996,-1.32047733098682,0.973100773034381,-2.016689
6,7.618587853,-4.43333,-4.59542837977916,2.74055402506005,1.200685
7,8.468284076,-0.65,1.91186257776426,2.69091519663578,0.094517
8,5.910990767,0.566666,2.07211117946479,1.37768186573263,0.395935
9,2.176867579,0.333333,-5.82012418153787,0.849719897504023,3.156635
10,0.14252187,1.866667,-4.06030878815827,0.920998490580075,-1.094928
11,-0.875374094,2.1,1.24544268251831,0.669718821925113,-1.514612
12,-2.543415782,1.869997,0.374463386454401,0.704800439489118,4.422403
13,-2.566473887,-0.0433329999999987,1.56346359626985,0.462056102074571,0.308237
14,-3.176379215,0.546666,-3.97383035521782,0.330562241285647,0.810554
15,-1.850639242,0.790000000000001,2.71467591018943,0.470828353242691,0.872466
16,-2.754734688,1.076666,4.87680187287431,0.270329179328068,-0.545007
17,-2.623663692,-0.51,-2.33265104955759,0.34707815370078,1.418429
18,-2.472832045,-0.35,4.62736125762668,0.261404867407773,-0.426456
19,-3.004863345,-0.16,4.63037463736097,0.434744836359514,-0.313152
20,-3.388118777,-0.440001000000001,3.89220954320924,0.355951320865753,0.706036
21,-3.650315466,-1.573337,1.90391535219133,0.598922583575502,0.819591
22,-4.493777997,-0.719999,2.29749966030922,0.442451555297177,1.516657
23,-4.674709504,-0.4,6.33809540371203,1.09836704113831,0.829916
24,-5.532785965,0.31,0.696136212188915,0.415048581395946,2.735961
25,-3.198738806,-0.623336,7.16632782620036,0.339707980541507,-1.60161
26,-3.068576254,0.233333,0.779423663134932,0.38723907724095,0.929265
27,-2.678154001,-0.0166599999999999,1.73021304664138,0.723742310139589,1.929277
28,-0.26468509,0.213330000000001,3.6443269573767,1.34479489086193,0.449504
29,0.610123842,-1.89,3.04974062669152,0.88453010058438,0.25956
30,-1.200472482,-0.503340000000001,-8.37012109930933,0.893201668452578,0.526264
31,-2.942462814,0.66,4.77243559124496,1.2005304519942,1.723216
32,-2.762333405,-0.43333,-5.55685467213738,0.840150610947981,0.38598
33,0.143745085,-3.08333,0.767459702119099,0.43783482949442,1.551766
34,-0.706773921,-0.853339999999999,-4.62816141342915,0.894736038374679,2.009133
35,1.193910303,0.0500000000000007,-4.23973056506791,0.697479037350972,-0.399766
36,4.303168838,-2.32334,-1.98732683811658,1.00995209938064,-0.810755
37,3.651042332,-3.47,-0.0471538265266384,0.568914370533347,0.905584
38,4.233112918,-0.606670000000001,-5.05967004117838,1.45472119798789,-0.669256
39,3.188615126,0.563330000000001,-2.7037059252839,2.18486127368002,-1.582642
40,3.244173232,0.44,-4.2524140696306,1.0715139895756,-1.004034
41,2.014027148,0.530000000000001,2.84371400557834,0.613067391707873,-0.189605
42,-1.707279012,2.54333,3.51358156039234,0.739164255248351,2.793531
43,-0.781092641,3.24,2.13675506709498,0.39365837638298,1.665244
44,-1.988872731,2.01,-0.55591261109231,0.661646817061733,2.506527
45,0.640132105,0.44333,2.53674917303938,0.577493742893077,1.122023
46,1.841452387,1.55334,-1.68741590494947,0.773058932606694,0.850673
47,3.083146427,1.69333,2.00957501323427,0.541948731602647,0.693641
48,4.371003635,-0.616670000000001,-1.87180247752741,0.508468658500363,1.458731
49,7.275771569,-1.94,2.28273922637147,0.321909850454421,2.208936
50,7.498760615,-2.34,0.0058264798322737,0.352584313067565,1.349158
51,9.528248787,-3.21666,3.58168455129268,0.477644073531075,-0.268271
52,10.90555526,-4.43333,1.2854538355919,0.717675807134638,0.689556
53,11.70342733,-2.44,4.64760794750581,0.847120190941341,-0.188612
54,12.98515433,-2.71667,-3.22837849625493,1.25746517552152,0.270636
55,11.36582674,-2.55,0.721089174508948,0.622361555602105,1.652131
56,9.878695881,-2.57333,-5.6618893999508,0.938541955583977,0.997743
57,8.314185042,-1.35,7.92956026705376,1.23220028116609,1.539735
58,6.677723415,0.390000000000001,9.20435374548081,0.797900095206363,1.806092
59,7.903045863,1.3,-11.9317955374467,14.8606589241593,2.002599
60,9.211242543,1.21667,8.60508543915279,2.07150105793228,0.487663
61,8.532974247,-0.34,-4.76280489892544,1.33297741530976,0.053011
62,7.307976252,-1.44667,7.06175672139531,0.699845119710305,0.818777
63,6.282133755,-2.21333,17.9217570856364,0.572080777151855,1.53757
64,7.107448762,-2.91667,-7.15869066639985,0.55441355161499,1.084225
65,9.647753863,-4.18333,2.74491158382868,0.537564611912228,2.060207
66,7.719889243,-4.73,4.41377908257117,0.465742529056552,0.827515
67,6.773201037,-4.98334,10.3285826116966,1.20885155312733,-0.260067
68,6.131411376,-3.27667,1.39213385186086,0.786572010831312,0.831092
69,3.58940581,-1.50667,1.37301928119014,0.582081755938746,0.110171
70,2.485103121,-0.66333,11.8456209697288,1.45886921649638,-0.566552
71,3.034423209,-0.0066699999999997,10.4687341616922,1.20220031685675,0.576954
72,-0.239094058,-0.203329999999999,0.965025583216228,1.1330094607815,-1.299105
73,0.615638385,0.14334,2.60678267699177,0.75643673709969,-0.154331
74,-0.270625848,0.640000000000001,6.0142909664533,0.562048477535209,0.439413
75,0.138513655,1.28,4.52176059932929,0.81833071997575,0.060219
76,0.53542285,2.519997,2.80246674481965,0.357677923834697,0.771063
77,-0.770603266,2.43,6.91975588277538,0.492457147783838,0.684512
78,-0.648013909,2.966667,4.75614111989389,0.33390069977254,1.01852
79,-0.356459825,3.1,-3.4278483455493,0.300015825555661,2.064681
80,-0.714904859,2.44,1.21781364548275,0.4034646340549,0.708561
