,nfci,ts,hp,sv,gdp
0,0.17778010778857,0.509374329273183,4.85507743719501,0.539346897746934,3.574796
1,0.696887348426899,-0.567380666707249,7.43369006863805,1.07218083377065,-3.086633
2,1.07304106012929,-2.15255974167737,-0.105011787698819,0.615494938646556,4.437518
3,1.79797806703359,-2.82172196358305,6.03699339790197,1.73533407685572,1.879385
4,3.06155068748956,-2.55941744817391,-2.46068599155601,1.1306292254496,-0.581898
5,2.48604793412681,-3.74731700418579,-0.766470025850129,0.973100773034381,0.30862
6,3.31553895598684,-3.51849321322433,-2.66741278050528,2.74055402506005,1.235448
7,3.59114120130281,-1.83289449879522,1.10973912615808,2.69091519663578,0.023032
8,2.69937203274043,0.544749676839063,1.20275530069253,1.37768186573263,1.603502
9,1.75127038927421,1.71582870797775,-3.37828649321872,0.849719897504023,-0.710066
10,1.13905732329887,2.12450975238667,-2.35680303537921,0.920998490580075,-0.915384
11,0.768041664488515,2.14575481288352,0.722916223295762,0.669718821925113,-0.970033
12,0.394348491462818,2.16646064057641,0.21735697748112,0.704800439489118,0.373156
13,0.248218541896341,1.40270758344368,0.907511211989631,0.462056102074571,0.534418
14,0.118415750849902,0.79388463138817,-2.30660669714914,0.330562241285647,1.115156
15,0.182984914512534,0.344607876400508,1.57573149211327,0.470828353242691,0.834286
16,0.467481183690049,1.11073116206937,2.830735802768,0.270329179328068,-0.861385
17,0.587382558891095,0.993006726187197,-1.3539854629065,0.34707815370078,-0.120041
18,0.507399359031923,1.15322054004212,2.68594819427945,0.261404867407773,0.618096
19,0.179860334746636,0.859404231624947,2.6876973081708,0.434744836359514,-0.233206
20,0.395694540861054,1.22423795089467,2.25922996115976,0.355951320865753,1.083238
21,0.618743639292642,1.14180063274386,1.105126165339,0.598922583575502,0.70502
22,0.28367696180973,0.975570667438713,1.33358186672683,0.442451555297177,0.436852
23,0.118505039998704,0.338069964914827,3.67894248081736,1.09836704113831,2.174762
24,0.0739637415868544,0.637340313229134,0.404071715606735,0.415048581395946,2.030235
25,-0.254070430733767,-0.102052705259587,4.15968933756206,0.339707980541507,2.374967
26,0.401633723385363,-1.08324100732814,0.452415850853555,0.38723907724095,0.856889
27,0.149751617800471,-2.53479689730093,1.0043007990106,0.723742310139589,1.196705
28,0.696993752275524,-1.95108571532422,2.11534670961702,1.34479489086193,1.674004
29,0.467952794041978,-2.26983767417123,1.77021954267821,0.88453010058438,-0.468254
30,-0.272127194297634,-0.361234171764082,-4.85843019399805,0.893201668452578,4.987859
31,-0.378831858709929,-1.0286336375082,2.77015647686731,1.2005304519942,-2.717548
32,-0.196129086872974,-1.70343997968134,-3.22547191402035,0.840150610947981,-0.188212
33,0.180945701435023,-3.21108961086958,0.445471379113004,0.43783482949442,1.1711
34,1.06693572293188,-3.04837670147749,-2.68641264408424,0.894736038374679,0.495389
35,1.10750758134451,-1.62513022414373,-2.46094826434973,0.697479037350972,0.395334
36,1.49620401946368,-0.986139807462819,-1.15354229659174,1.00995209938064,0.622265
37,1.31201882003326,-1.22268203975647,-0.0273704014364225,0.568914370533347,0.985602
38,0.778271464213629,-0.0930620715279798,-2.93688148690666,1.45472119798789,1.08602
39,0.527595589896364,0.554471243566247,-1.5693639730224,2.18486127368002,1.268399
40,0.308575407045218,0.953088844789757,-2.46831039457485,1.0715139895756,0.116839
