,nfci,ts,hp,sv,gdp
0,6.084518621,0.203333,4.27498228133,0.539346897746934,2.474813
1,9.228095459,-0.866666,6.5454966968944,1.07218083377065,1.088651
2,9.455920765,-3.146664,-0.0924647521178577,0.615494938646556,-0.525903
3,10.43427981,-2.483333,5.31568036604737,1.73533407685572,0.949225
4,8.350902015,-1.586667,-2.16667790573828,1.1306292254496,-0.859765
5,11.56433245,-3.399996,-0.674890528949608,0.973100773034381,0.237677
6,14.74583314,-4.063337,-2.34870453070288,2.74055402506005,-0.945134
7,8.314322749,-1.696667,0.977145094510647,2.69091519663578,-0.388141
8,-3.281680101,0.85,1.0590474952768,1.37768186573263,-1.217301
9,-6.402819377,2.093334,-2.97464151428867,0.849719897504023,0.714544
10,-3.883154086,1.48,-2.07520710991003,0.920998490580075,1.711658
11,-3.55379487,1.780001,0.636540628950477,0.669718821925113,1.346508
12,-6.881251761,2.533334,0.191386695572886,0.704800439489118,2.248761
13,-3.363529866,2.266667,0.799079809035012,0.462056102074571,0.733696
14,-2.515330114,2.316667,-2.03100833876847,0.330562241285647,0.54872
15,-0.966156008,2.256667,1.38745968443497,0.470828353242691,0.724846
16,2.209423459,2.52,2.49251336492609,0.270329179328068,1.181492
17,3.05599951,2.176667,-1.19220835053206,0.34707815370078,1.944109
18,3.407253049,1.506667,2.36502529313906,0.261404867407773,1.804351
19,4.361435449,0.910001,2.36656541911857,0.434744836359514,0.002187
20,3.827596943,1.11,1.98929227769182,0.355951320865753,0.319178
21,3.21955542,0.9,0.973083300230099,0.598922583575502,3.864251
22,2.837032441,0.216666,1.1742426201659,0.442451555297177,1.005523
23,4.976091896,-1.47333,3.23937447403781,1.09836704113831,1.344146
24,4.185153521,-1.170003,0.355792352841112,0.415048581395946,0.179784
25,4.671219669,-0.943336,3.66268065627166,0.339707980541507,0.106929
26,4.840042327,-1.799997,0.398360226219003,0.38723907724095,0.742873
27,6.513707086,-3.21666,0.884304766800245,0.723742310139589,0.250074
28,6.426778364,-3.1,1.8626005083262,1.34479489086193,0.314515
29,2.976327713,-0.99666,1.55870988195517,0.88453010058438,-2.060477
30,-2.12492848,1.00333,-4.27793444349672,0.893201668452578,-0.118849
31,0.894204687,-3.33334,2.43917218794375,1.2005304519942,1.864925
32,0.999864806,-2.96,-2.84008555161809,0.840150610947981,1.959438
33,3.337821053,-3.0,0.392245494985961,0.43783482949442,-0.741078
34,6.142072292,-2.67333,-2.36543424947636,0.894736038374679,1.197524
35,2.662994534,0.63334,-2.1669088416112,0.697479037350972,-1.089546
36,3.447422527,0.053329999999999,-1.01571456737536,1.00995209938064,-1.553541
37,4.242115015,-0.303330000000001,-0.0241001266585762,0.568914370533347,0.456197
38,-0.534240447,1.54667,-2.58597653308403,1.45472119798789,-0.382295
39,-4.6992181,1.62667,-1.38185297030082,2.18486127368002,0.039942
40,-6.340859012,2.03333,-2.17339132858949,1.0715139895756,1.317854
41,-5.38150514,1.769996,1.45341052388375,0.613067391707873,2.275605
42,-3.248772665,2.073337,1.79577707405902,0.739164255248351,1.999069
43,-0.810945165,2.27667,1.09208672017852,0.39365837638298,2.086219
44,1.625759268,2.26333,-0.284124647463252,0.661646817061733,1.95477
45,2.620072061,2.24667,1.29652206140153,0.577493742893077,1.727791
46,2.249105165,1.42667,-0.862431323829138,0.773058932606694,0.964064
47,1.857925413,2.356664,1.02708551810733,0.541948731602647,0.820863
48,-0.458098298,2.966663,-0.956670542161898,0.508468658500363,0.969087
49,-0.291480767,2.86333,1.16669862313239,0.321909850454421,0.880455
50,0.366987779,2.543336,0.0029778898612207,0.352584313067565,1.527124
51,0.881313154,1.93,1.83058423240488,0.477644073531075,0.743292
52,-2.13375766,0.973333,0.656990164605542,0.717675807134638,0.933504
53,-0.022358063,0.943333,2.37537329300347,0.847120190941341,0.450384
54,1.250239474,1.306667,-1.65001096183814,1.25746517552152,0.957032
55,0.784219983,1.433333,0.368545709179643,0.622361555602105,0.537076
56,-1.305069743,1.146666,-0.735707009006144,0.938541955583977,0.745171
57,0.635203403,1.526666,0.533099525372988,1.23220028116609,1.078898
58,-0.667397422,1.936667,1.0739642879048,0.797900095206363,0.867612
59,16.75262914,1.483333,-1.65075940242498,14.8606589241593,1.717053
60,9.867725618,1.7,1.72759737661511,2.07150105793228,0.516626
61,4.849031175,1.686667,1.19494735732381,1.33297741530976,1.313867
62,2.651292218,0.926667,2.13968953646412,0.699845119710305,0.585929
63,0.736026095,0.16,5.40976918455339,0.572080777151855,1.332496
64,-1.590175902,-0.393333,2.06686143569412,0.55441355161499,1.016602
65,-1.63207805,-0.803333,2.50708532669975,0.537564611912228,0.763269
66,0.42800755,-0.619999,1.07406343001414,0.465742529056552,0.740881
67,-0.505838423,-0.529999000000001,0.865247345046471,1.20885155312733,0.197047
68,1.483839128,0.18,-0.448723704049201,0.786572010831312,1.09279
69,0.918386,0.343333000000001,-0.919683104733673,0.582081755938746,0.362908
70,3.966792055,0.66,0.42225291667888,1.45886921649638,0.066523
71,5.127502424,0.426667000000001,0.238329980266942,1.20220031685675,-0.910379
72,1.070362326,1.303333,-1.58591245508819,1.1330094607815,-0.467844
73,-0.177503445,2.116667,-0.0178450269542205,0.75643673709969,0.779719
74,-0.9226155,2.24,0.214741336654611,0.562048477535209,0.505297
75,-0.578579655,2.433334,-0.554457917230883,0.81833071997575,0.348499
76,0.542251591,3.18,-1.20962265485273,0.357677923834697,1.197052
77,-0.366147116,3.483334,-1.27473931951937,0.492457147783838,1.084353
78,-0.632764275,3.346667,-0.88158765802035,0.33390069977254,0.988272
79,-0.339471515,3.303333,-3.27302358486105,0.300015825555661,1.043165
80,-0.972343362,3.14,-3.46941871711152,0.4034646340549,0.1674
81,-1.110291911,2.856667,-3.76558918506519,0.380716787011381,0.58242
82,-1.498830958,2.476667,-0.510604070451488,0.212248093255199,0.477315
83,-1.049343086,2.323334,-1.20784632406797,0.181331799231644,1.360113
84,-0.687640946,2.616667,-0.329096975446071,0.375152409543832,0.970216
85,0.104371758,2.736666,-0.3838020977744,0.470353608452106,1.355046
86,-0.466143737,2.476666,-1.2800193284704,0.263740238606603,0.584515
87,-0.033360386,1.973334,-0.802545837798723,0.429085381111123,1.145524
88,-0.906872679,1.3,-2.83597893098819,0.19564553860037,0.354756
89,-1.299547683,0.61,-1.21839750451108,0.31034752613036,0.298341
90,-1.476146944,0.566666,-1.1671639801491,0.215470767561564,0.850678
91,-1.309023464,0.176666,0.0293559785267363,0.294349864995433,0.679021
92,-1.334565837,0.633333,-2.37145937293877,0.700736624380594,0.748947
93,-1.078186334,1.326667,-1.83840412881455,0.397669768171202,1.667847
94,-1.131279034,1.3,1.21804185568708,0.652819001586753,0.896991
95,-0.895956372,0.933333,1.91852407213489,0.470385075844664,1.038382
96,-0.806920364,1.120001,-0.476191376024371,0.794337061750749,0.645564
97,-0.587288892,1.006667,-3.89343579754549,1.08667031406304,1.662001
98,-0.233014525,0.643333,2.93419582840153,1.10336053102259,1.250848
99,0.344475343,0.176666999999999,0.959239969143955,2.25988008455403,0.858817
100,-0.018487364,0.033334,-0.478469812333593,0.76222826190754,0.99948
101,0.057546769,0.0066670000000002,-1.69290621004481,0.741541217042737,0.925807
102,1.470882718,-0.323334,2.40975515790605,3.40738504851343,1.252567
103,2.366845646,-0.526667,2.3530497410194,1.61120779025856,1.61588
104,1.264083464,0.0833329999999997,-0.466201310581127,1.63878739006641,0.946472
