,nfci,ts,hp,sv,gdp
0,0.17778010778857,0.556613092702347,8.2982752415054,0.539346897746934,1.068889
1,0.696887348426899,-0.612913402815829,12.705627674858,1.07218083377065,0.68815
2,1.07304106012929,-2.33466898810613,4.38206486338242,0.615494938646556,0.31652
3,1.79797806703359,-3.06148516378212,9.1129295729877,1.73533407685572,-0.050231
4,3.06155068748956,-2.77658090811557,-4.51034733345947,1.1306292254496,-0.416193
5,2.48604793412681,-4.06682800235372,6.42140740466375,0.973100773034381,-0.49019
6,3.31553895598684,-3.81828911715388,3.82009313814318,2.74055402506005,-0.565185
7,3.59114120130281,-1.98746189583115,7.61509496672232,2.69091519663578,-0.641424
8,2.69937203274043,0.595036324004645,0.3371060259584,1.37768186573263,-0.719045
9,1.75127038927421,1.8670136636736,-2.03989589126938,0.849719897504023,0.092146
10,1.13905732329887,2.31090601749275,-2.43369349286979,0.920998490580075,0.907691
11,0.768041664488515,2.33398151864455,2.28638190227235,0.669718821925113,1.707836
12,0.394348491462818,2.35647132755081,8.88115574937776,0.704800439489118,2.473897
13,0.248218541896341,1.52691452058526,6.06246218164346,0.462056102074571,1.810285
14,0.118415750849902,0.865636350373311,-4.27988378638342,0.330562241285647,1.184948
15,0.182984914512534,0.377650624056748,9.55510759391069,0.470828353242691,0.584883
16,0.467481183690049,1.20978187468291,1.47442400045676,0.270329179328068,-1.198127
17,0.587382558891095,1.08191448846404,-0.913974174778298,0.34707815370078,-0.06988
18,0.507399359031923,1.25593206994806,-0.480192999540741,0.261404867407773,3.290039
19,0.179860334746636,0.936801015258749,4.73948106606095,0.434744836359514,-0.905907
20,0.395694540861054,1.33306822807615,8.2570262288804,0.355951320865753,-1.907818
21,0.618743639292642,1.24352824158271,0.175963445016025,0.598922583575502,2.178223
22,0.28367696180973,1.06297616659892,-2.31203611806277,0.442451555297177,1.622225
23,0.118505039998704,0.370549416505912,8.74610779460774,1.09836704113831,0.198664
24,0.0739637415868544,0.69560442250367,-1.39444490586329,0.415048581395946,0.922836
25,-0.254070430733767,-0.107493523595328,11.2157822916821,0.339707980541507,1.737239
26,0.401633723385363,-1.17321945070542,-4.89993910767756,0.38723907724095,-0.667477
27,0.149751617800471,-2.74983908970034,-3.09187975514122,0.723742310139589,0.506338
28,0.696993752275524,-2.11583627977569,7.81233930521643,1.34479489086193,1.530984
29,0.467952794041978,-2.46205140091423,4.99300901976865,0.88453010058438,-2.54894
30,-0.272127194297634,-0.389005653425996,-10.0278353801406,0.893201668452578,-1.327637
31,-0.378831858709929,-1.11390719667047,8.01395834304537,1.2005304519942,0.63582
32,-0.196129086872974,-1.84685378104791,-6.94911896734185,0.840150610947981,0.156387
33,0.180945701435023,-3.48440010887094,-2.04570469895207,0.43783482949442,-0.734481
34,1.06693572293188,-3.30766811374922,-6.5705073048854,0.894736038374679,0.612586
35,1.10750758134451,-1.76179698140391,1.28206884290614,0.697479037350972,0.18666
36,1.49620401946368,-1.0677521657492,-2.64961152287366,1.00995209938064,1.317726
37,1.31201882003326,-1.32467450092216,3.25121761543552,0.568914370533347,1.18282
38,0.778271464213629,-0.0977282711471237,-0.702226594091693,1.45472119798789,1.034116
39,0.527595589896364,0.605595485473905,5.22994994028489,2.18486127368002,0.019956
40,0.308575407045218,1.03855734583314,-8.40048992393641,1.0715139895756,0.513854
41,0.203788721892171,0.881242138688772,1.41016954182671,0.613067391707873,1.641519
42,0.121936150930833,1.04680738430999,-2.87565285207707,0.739164255248351,-1.290314
43,0.153112602993073,1.14912709684802,4.60246061528511,0.39365837638298,2.339343
44,0.415606926640697,1.08616083223834,-0.167982569318204,0.661646817061733,1.298159
45,0.515730055265715,1.21773911158902,1.53489833488147,0.577493742893077,1.267804
