,nfci,ts,hp,sv,gdp
0,0.576013127124158,0.52781828914947,5.89728507611033,0.539346897746934,0.498111
1,2.25793687389388,-1.01643914615169,9.02943157329664,1.07218083377065,-0.087897
2,3.4766867017134,-3.28986678934314,-0.127553979606492,0.615494938646556,0.923731
3,5.82550534913812,-4.24956397250743,7.33291518633174,1.73533407685572,1.762755
4,9.91952028427873,-4.156504,-2.98890531875447,1.1306292254496,1.460966
5,8.05487330686052,-2.2497,-0.931003120589425,0.973100773034381,0.302526
6,10.7424502431466,-3.730537,-3.2400087919891,2.74055402506005,-2.424597
7,11.6354101650501,-2.007567,1.34795954786022,2.69091519663578,-3.572712
8,8.74605007945822,1.3631,1.46094289467905,1.37768186573263,-2.127131
9,5.67417100773427,2.5324,-4.10348110344334,0.849719897504023,-1.071447
10,3.6905814656573,2.924767,-2.86272248953113,0.920998490580075,-1.136947
11,2.48847909041552,2.6647,0.878099908821062,0.669718821925113,-0.713896
12,1.27770148510843,3.738734,0.264015574636934,0.704800439489118,-0.088898
13,0.804235863654387,3.931633,1.10232069335669,0.462056102074571,0.512928
14,0.383670748073384,3.687933,-2.80175083250838,0.330562241285647,1.658509
15,0.592876864211734,2.472167,1.91398343952375,0.470828353242691,1.119221
16,1.51465370247864,2.013867,3.43839129653915,0.270329179328068,-0.058254
17,1.90313792006151,0.7654,-1.64463664420604,0.34707815370078,-0.005069
18,1.64398984302766,1.452467,3.26252308150229,0.261404867407773,0.780597
19,0.58275312773586,1.590733,3.26464766620383,0.434744836359514,-0.062869
20,1.2820627273913,2.8623666,2.74420404325131,0.355951320865753,-0.012582
21,2.00474880452318,2.379366,1.3423563529891,0.598922583575502,0.226501
22,0.91912225668933,2.3122666,1.61985314181995,0.442451555297177,0.035154
23,0.383960047716968,2.826633,4.46867694051181,1.09836704113831,0.386556
24,0.239644843369739,2.9979003,0.490811141315723,0.415048581395946,0.725127
25,-0.823196167091918,1.895767,5.05262257275809,0.339707980541507,0.561031
26,1.30130586511319,1.929,0.549532995085627,0.38723907724095,0.940532
27,0.485199940162804,-0.147067,1.21988746637842,0.723742310139589,1.530937
28,2.25828162570187,-0.938666,2.56943431753599,1.34479489086193,1.89392
29,1.51618173481576,-1.2416,2.15022096465395,0.88453010058438,0.291044
30,-0.881700647573696,-0.657467,-5.9013575472324,0.893201668452578,0.665695
31,-1.22742710815137,-1.193866,3.3648078039633,1.2005304519942,0.441722
32,-5.86460610656955,-1.8641,-3.91786282052687,0.840150610947981,0.235268
33,-10.4790941453109,-3.8566,0.541097799131125,0.43783482949442,0.709407
34,-1.57857665123075,-3.9606,-3.26308723170129,0.894736038374679,0.282689
35,5.94527633057226,-4.41977,-2.98922389192911,0.697479037350972,-0.204738
36,7.61424098211774,-2.470966,-1.40116565767543,1.00995209938064,-0.304714
37,-0.534303603090319,0.232934,-0.0332458260462715,0.568914370533347,-1.174907
38,-0.402356536006307,0.2522,-3.56732257869931,1.45472119798789,-0.500121
39,0.256984610215232,0.1477,-1.90624904686118,2.18486127368002,-0.136518
40,3.43561879245313,0.859433,-2.99816640237649,1.0715139895756,0.174809
