,nfci,ts,hp,sv,gdp
0,0.17778010778857,1.46229741512126,3.23784592793019,0.539346897746934,3.996567
1,0.696887348426899,-0.629805125650337,4.95751992210049,1.07218083377065,2.114462
2,1.07304106012929,-3.70976034545711,-0.0700322484210946,0.615494938646556,2.984994
3,1.79797806703359,-5.0099223970504,4.02606441260624,1.73533407685572,1.593791
4,3.06155068748956,-4.50027262046065,-1.64102884469697,1.1306292254496,0.547245
5,2.48604793412681,-6.80832569529315,-0.511158036958764,0.973100773034381,-2.033564
6,3.31553895598684,-6.36372795834599,-1.77889471819789,2.74055402506005,-1.658835
7,3.59114120130281,-3.08866040226978,0.740083831241974,2.69091519663578,-0.772746
8,2.69937203274043,1.53103065044362,0.802116218128475,1.37768186573263,-1.987541
9,1.75127038927421,3.8064019518405,-2.25297563364291,0.849719897504023,-1.4921
10,1.13905732329887,4.60045691751501,-1.57174941280541,0.920998490580075,0.104981
11,0.768041664488515,4.64173543046385,0.482112052817261,0.669718821925113,2.344305
12,0.394348491462818,4.68196623030854,0.14495513481471,0.704800439489118,2.40437
13,0.248218541896341,3.1980170335885,0.605218252500057,0.462056102074571,2.48797
14,0.118415750849902,2.01509236676063,-1.53827352875667,0.330562241285647,0.463688
15,0.182984914512534,1.14216115759224,1.05085363956583,0.470828353242691,3.207686
16,0.467481183690049,2.63071563700069,1.8878146663164,0.270329179328068,0.921982
17,0.587382558891095,2.40198060225332,-0.902971450869654,0.34707815370078,0.889026
18,0.507399359031923,2.71327121923104,1.79125596573463,0.261404867407773,1.004016
19,0.179860334746636,2.14239497750997,1.79242244791001,0.434744836359514,0.702947
20,0.395694540861054,2.85125591049162,1.50667803441364,0.355951320865753,0.481314
21,0.618743639292642,2.69108268315436,0.737007452626605,0.598922583575502,0.477281
22,0.28367696180973,2.36810286502905,0.889364314493338,0.442451555297177,0.536667
23,0.118505039998704,1.12945819240369,2.45348278883187,1.09836704113831,1.716846
24,0.0739637415868544,1.71093146944744,0.269474993116672,0.415048581395946,1.063669
25,-0.254070430733767,0.274313094437691,2.77409235121515,0.339707980541507,2.126871
26,0.401633723385363,-1.63210623716139,0.301715644985379,0.38723907724095,1.32944
27,0.149751617800471,-4.45243563133235,0.66976712412072,0.723742310139589,2.064942
28,0.696993752275524,-3.31830237776121,1.41072244850765,1.34479489086193,1.574463
29,0.467952794041978,-3.93762783756327,1.18055751158411,0.88453010058438,-0.026077
30,-0.272127194297634,-0.229268692151777,-3.24008187784088,0.893201668452578,-0.342025
31,-0.378831858709929,-1.52600576159208,1.84741437894268,1.2005304519942,1.670543
32,-0.196129086872974,-2.83713416894509,-2.15106375491669,0.840150610947981,0.447069
33,0.180945701435023,-5.76645201355865,0.297084384240801,0.43783482949442,0.080634
34,1.06693572293188,-5.45030572918912,-1.79156570681057,0.894736038374679,-0.171096
35,1.10750758134451,-2.68498067150229,-1.6412037541414,0.697479037350972,0.486619
36,1.49620401946368,-1.44344152911865,-0.769296118554325,1.00995209938064,2.426235
37,1.31201882003326,-1.90303596520551,-0.018253291318858,0.568914370533347,-1.344647
38,0.778271464213629,0.291781625109254,-1.95860310905528,1.45472119798789,0.459236
39,0.527595589896364,1.54991936192037,-1.04660714792361,2.18486127368002,0.810506
40,0.308575407045218,2.32442136045221,-1.64611355088072,1.0715139895756,0.922716
41,0.203788721892171,2.04300871539458,1.10080440962759,0.613067391707873,-0.894686
42,0.121936150930833,2.33917940699927,1.36011078036642,0.739164255248351,-1.50034
43,0.153112602993073,2.52221359339192,0.827139928817804,0.39365837638298,-0.652491
